OBJECTID,Elevation,Slope,Aspect,坡高,斜坡形态,地形表面纹理,TRI,地形位置指数,地形表面凸率,地形汇聚指数,相对坡位,平面曲率,剖面曲率,Curvature,River,流域面积,流路长度,地形湿度指数,河谷深度,流域坡度,河流强度指数 ,距河网垂直距离,Lithology,斜坡结构,NDVI,NDWI,Rainfall,Earthquake,NDBI,class
676,417.034884,15.031927,300.393937,104.465906,4.017442,0.549043,5.655444,0.174104,0.467977,0.454162,0.516935,0.010624,0.00112,0.009504,1185.561054,14557.27939,722.761927,12.379794,51.066164,0.244134,1454.40691,24.005021,2,2,0.743025,0.315774,1175.606201,1.605929,-0.317397,0
704,199.144144,14.040803,289.447274,42.276712,3.918919,0.524427,5.204082,0.026297,0.42115,0.781612,0.661636,0.018737,-0.006899,0.025636,295.841565,65384.71736,1426.747787,14.003932,201.511659,0.240292,12317.94574,156.989513,2,6,0.581822,0.295454,1175.483765,1.632484,-0.294048,1
702,424.069832,15.547252,299.845505,111.363351,4.150838,0.544939,5.792657,0.373698,0.479848,0.924393,0.523659,0.026378,-0.003049,0.029427,1226.308763,16718.39942,1022.573514,12.777588,83.127477,0.252911,21221.09658,13.170434,2,6,0.733116,0.308237,1175.543945,1.601279,-0.306456,0
715,463.590336,18.892176,85.529996,55.301153,4.063025,0.479177,7.289057,-0.114127,0.446876,-0.327555,0.501641,0.023546,0.007011,0.016535,2311.247138,28013.41624,1100.183016,13.03281,80.883241,0.362754,-136369.2082,113.041606,2,7,0.760764,0.31395,1175.174927,1.568668,-0.314097,0
707,346.157434,24.319186,116.892543,143.750983,4.451895,0.42676,9.827355,1.03995,0.498322,1.195636,0.549259,0.049679,-0.073528,0.123207,320.174616,7535.891595,600.672184,12.383315,58.776374,0.323004,10588.6382,100.960036,2,3,0.766723,0.345536,1175.783691,1.786121,-0.342837,1
677,487.706625,19.628214,116.45118,87.112141,3.930599,0.515728,7.617912,0.30821,0.478062,0.175067,0.453105,-0.0149,-0.016428,0.001528,1821.499598,15126.48252,1054.140353,12.353184,68.493032,0.312115,391.115421,56.934484,2,7,0.757083,0.316546,1175.514771,1.576519,-0.320039,0
710,198.207965,12.517519,278.456588,41.422664,3.946903,0.602217,4.707023,0.152356,0.42503,0.540362,0.612502,0.032821,0.027463,0.005358,329.347855,23320.50498,943.752356,12.510925,117.35256,0.22765,-4906.614468,140.674088,2,6,0.458124,0.27182,1175.806885,1.645906,-0.264844,1
708,199.833333,22.46797,126.858558,58.850555,5.444444,0.409218,8.571913,1.075075,0.389415,4.239839,0.240453,0.180545,0.187272,-0.006727,62.234204,5908.28163,1101.314582,12.628847,93.866545,0.445844,-4257.102985,230.365665,2,3,0.655807,0.257956,1175.745239,1.768618,-0.289606,1
718,440.433333,15.267183,261.044939,21.903759,3.325,0.436724,5.817072,-0.049967,0.323344,-0.98491,0.524752,-0.031011,-0.041102,0.010091,2675.883993,18548.46203,419.567271,13.577382,48.202862,0.270795,-16729.50621,154.348074,3,5,0.722043,0.325573,1174.937988,1.504906,-0.319762,0
716,288.655172,26.797864,107.865244,130.458493,3.793103,0.452881,10.796293,0.54986,0.445013,-0.302999,0.463088,-0.125446,-0.122662,-0.002784,241.677636,7681.055434,879.734285,11.750944,66.18979,0.388974,-1368.631918,140.853908,2,3,0.762712,0.346303,1176.152466,1.774589,-0.343635,1
717,415.707792,8.35856,141.254813,120.807899,4.24026,0.638125,3.276474,1.05967,0.439653,3.976674,0.625629,0.00014,-0.025021,0.020444,581.262081,5347.909425,363.847711,11.427604,23.604634,0.134656,-7036.064424,30.47724,2,7,0.714491,0.332164,1176.15625,1.792176,-0.334906,1
721,253.352381,28.079576,126.851013,93.037825,4.333333,0.46183,11.363414,0.538481,0.4137,1.108824,0.441325,0.026491,-0.057695,0.100331,181.000853,7991.525651,356.774712,11.64341,77.731154,0.487354,5940.672744,169.009677,2,3,0.753036,0.330129,1176.36145,1.76549,-0.329911,1
742,273.766355,13.538682,192.156753,49.953748,4.126168,0.611221,5.080714,-0.283405,0.463545,-0.761622,0.416712,-0.020779,-0.013989,-0.005658,707.755328,19206.61036,1027.718051,12.240001,50.473982,0.230395,31192.66695,91.819054,2,5,0.68438,0.290765,1177.145264,1.612384,-0.297641,1
728,478.077778,9.088049,252.016531,16.326537,4.188889,0.573385,3.480252,0.273576,0.408179,1.199899,0.493368,0.007616,-0.028263,0.035878,1296.361636,5105.488959,173.260245,11.858508,14.836038,0.14255,-3497.957904,-25.263831,2,6,0.727549,0.331489,1176.542969,1.843002,-0.332622,0
739,333.694268,16.3568,91.319228,47.615073,3.33121,0.591593,6.177929,-0.941298,0.478471,-3.508993,0.638927,-0.109883,0.009663,-0.119546,959.49541,34698.91923,1659.233657,12.253911,58.847602,0.282089,66795.16076,101.031069,2,2,0.716883,0.266675,1176.751953,1.585788,-0.266064,0
734,373.368889,16.196574,132.99464,61.717127,3.96,0.601206,6.284136,0.717958,0.436887,1.45193,0.384051,0.035943,-0.002806,0.038748,531.324649,10686.02504,355.025373,12.159239,56.015259,0.256666,-10990.10789,52.277889,2,3,0.756345,0.340509,1176.864868,1.79755,-0.343384,1
735,379.416918,18.531223,155.901667,67.215327,3.951662,0.482602,7.072734,-0.303748,0.437904,0.698615,0.590528,0.063043,0.027558,0.035485,1403.098587,24946.58288,1528.105852,13.004354,123.244682,0.293208,29790.1739,128.862188,2,7,0.721997,0.286779,1176.4198,1.579502,-0.285468,0
733,523.777778,17.772051,32.214151,41.747559,4.5,0.301825,7.111786,0.836803,0.343398,1.550983,0.478782,-0.100522,-0.019797,-0.080726,2491.075732,4534.062786,183.396474,12.362797,17.189903,0.220727,-7981.547909,37.286288,2,7,0.693988,0.277754,1175.588379,1.53014,-0.276477,0
736,325.678191,23.991861,135.216285,81.064026,4.406915,0.566984,9.758744,0.634991,0.472305,1.02953,0.40541,0.056932,-0.067377,0.124309,334.077432,8248.742491,391.023003,12.320941,56.922405,0.355716,1908.494733,91.328188,2,3,0.765702,0.346652,1177.02417,1.798318,-0.3455,1
744,175.244582,11.058766,276.980607,25.155957,3.96904,0.638249,4.195904,0.379466,0.425789,0.53313,0.402399,0.036808,-0.000681,0.036739,250.865947,7913.373743,898.312308,11.982184,31.163703,0.207821,-5351.784778,153.947992,2,6,0.445651,0.347021,1177.199219,1.632071,-0.344273,1
743,404.30566,20.803788,242.874807,71.14023,4.144654,0.506105,8.07079,-0.010879,0.487237,-0.19819,0.516881,0.012734,0.012125,0.000609,1351.485387,16961.91518,780.711921,12.510379,67.005257,0.307576,11511.32525,85.909859,2,7,0.769801,0.325066,1176.899536,1.56739,-0.325744,0
738,412.489474,10.110829,107.448457,55.228275,4.252632,0.669251,3.892187,0.391323,0.480159,1.928363,0.419027,-0.001764,-0.001127,-0.000637,636.519176,6916.997176,229.461527,11.463459,27.588865,0.157227,-31523.63079,9.234976,2,7,0.735084,0.358295,1177.167603,1.801433,-0.36059,1
741,347.184834,19.173204,129.527874,77.476396,4.042654,0.620016,7.770064,1.136544,0.471556,-0.103272,0.426368,-0.014649,-0.082941,0.068292,438.060374,6451.169624,522.89502,11.969302,32.674642,0.288769,-35235.00021,64.290821,2,3,0.73527,0.348653,1177.513184,1.804161,-0.346836,1
745,251.058824,26.102812,110.086824,104.000582,5.411765,0.501206,10.991074,4.192369,0.416404,4.459269,0.488907,0.150722,-0.191176,0.341898,106.154045,4151.431712,671.170015,11.292398,38.084927,0.302407,69.063545,142.624986,2,3,0.744244,0.348297,1177.367676,1.67174,-0.358556,1
746,366.326923,13.336894,109.845934,54.692322,4.025641,0.621441,5.192889,0.100052,0.451964,0.575189,0.362349,-0.02459,0.011892,-0.036482,567.114334,8353.294274,439.440911,11.907349,36.441929,0.219906,2869.489911,44.622454,2,7,0.735204,0.337912,1177.749756,1.810851,-0.337,1
775,422.946224,20.380155,153.79806,62.184458,4.084668,0.538887,8.006126,-0.265713,0.472121,-0.818119,0.536869,-0.008934,0.024871,-0.033805,1806.070267,16287.59141,663.456793,12.297488,57.348423,0.317408,30863.85741,65.531311,2,7,0.749435,0.305785,1178.124146,1.571638,-0.305887,1
764,419.470255,17.661191,267.318278,33.657212,3.832386,0.397307,6.699651,0.920322,0.333182,1.43726,0.488693,-0.013859,-0.065999,0.05214,2207.147826,8209.888966,270.206514,12.13172,32.004536,0.285505,26100.80511,94.646548,2,5,0.760172,0.326603,1177.332153,1.573532,-0.328837,1
769,296.574074,20.538319,145.270855,82.739754,3.932099,0.495307,8.355283,0.35619,0.44832,0.607933,0.347462,0.034849,-0.064564,0.099413,285.250139,11511.41812,604.134434,12.618577,71.149065,0.270235,-45045.50724,85.272384,2,3,0.711357,0.293699,1178.665649,1.658937,-0.292547,0
759,164.930693,10.53786,228.557799,26.715907,4.514851,0.643814,3.960304,1.122291,0.396883,4.049282,0.312018,-0.002,-0.019984,0.017984,119.65332,3885.511628,537.075995,11.864493,19.006676,0.179666,-1823.835049,186.869712,2,5,0.291959,0.296003,1178.033813,1.574577,-0.292583,0
756,225.148515,16.844881,281.635036,60.403587,4.306931,0.573883,6.337674,0.288467,0.466284,1.853118,0.535817,0.036479,-0.004283,0.040763,355.794144,10268.57215,475.2703,12.411151,53.59008,0.320829,-1369.06762,123.316126,2,5,0.588138,0.309951,1178.290039,1.552954,-0.307603,0
767,387.416667,19.886141,234.519131,49.083686,3.788462,0.450821,7.640654,-0.584722,0.433147,-1.207256,0.512032,0.01355,0.057794,-0.044244,1826.920564,13992.92515,492.556585,12.38318,54.038428,0.323898,19337.01779,94.890489,2,7,0.756399,0.31417,1177.618774,1.57343,-0.312495,0
760,503.382022,14.317563,228.909162,31.255886,4.101124,0.524847,5.609147,0.363065,0.457006,-0.032675,0.487797,-0.019578,-0.044748,0.02517,1562.854546,12925.10363,346.960367,12.445401,29.182673,0.220664,-17672.36872,-88.240037,2,5,0.751643,0.347319,1178.967529,1.769741,-0.350841,0
771,404.5,15.567812,146.930184,68.652274,3.875,0.587054,6.026352,0.366944,0.48174,2.016452,0.51986,-0.003323,0.00017,-0.003493,682.228071,5008.450249,222.594308,11.34824,23.518768,0.25984,-31037.99156,3.331554,2,3,0.698889,0.268849,1178.706909,1.660997,-0.267582,0
780,219.132353,13.408008,144.323976,16.648938,4.294118,0.646131,5.25671,0.361685,0.383374,1.467006,0.464489,0.095901,-0.046557,0.142458,737.409192,24525.74168,375.243473,11.591387,47.878324,0.238312,126791.0186,104.115917,2,7,0.751292,0.296016,1178.438599,1.560566,-0.295249,0
786,194.052392,15.369649,264.48997,37.74836,4.179954,0.586506,5.880011,0.624146,0.446563,1.906276,0.495537,0.035171,-0.00841,0.040823,249.799609,7592.449125,532.342014,12.06782,36.007996,0.264611,-1732.219196,162.429441,2,5,0.443943,0.314953,1179.325439,1.551623,-0.309353,0
778,317.066496,17.927178,111.836145,73.925207,4.705882,0.571535,6.963246,1.679132,0.480471,3.690797,0.463425,0.079726,-0.084409,0.164136,366.005722,7510.613608,456.020601,11.703439,34.965413,0.237429,7555.146906,68.324461,2,7,0.713343,0.307583,1179.773804,1.644178,-0.309363,1
808,340.520455,13.648759,109.832273,18.753614,3.645455,0.637998,5.182772,-0.865971,0.451721,-3.239964,0.450558,-0.031508,0.070317,-0.101825,1200.502163,13816.55135,443.466982,12.062037,28.951992,0.239311,30415.77804,67.32503,2,7,0.731225,0.324258,1180.859009,1.707533,-0.32401,0
802,334.802168,9.213516,268.826916,26.120748,4.292683,0.700264,3.499295,0.427086,0.447924,1.883346,0.456732,0.045428,-0.005764,0.051192,889.989174,10716.36157,594.329325,11.92515,24.54084,0.14796,23115.87082,56.105796,2,6,0.711865,0.333951,1180.692749,1.654334,-0.331261,0
790,405.994318,16.310458,236.48953,37.296645,3.779874,0.487806,6.465062,0.187256,0.350908,0.700239,0.436905,0.023482,-0.003694,0.027176,1687.816675,12942.09711,403.75504,12.362071,40.591663,0.288429,57255.73218,76.310197,2,7,0.719914,0.310277,1178.975586,1.574224,-0.310366,0
805,303.066365,14.501626,93.723351,32.644858,3.895928,0.604432,5.575943,-0.133831,0.460948,-1.387339,0.432275,-0.019996,0.00813,-0.028126,415.587776,14438.01101,430.386273,12.028067,31.868149,0.209133,15279.50693,100.802051,2,7,0.71079,0.316488,1180.67041,1.646024,-0.315396,1
789,711.24,15.070384,256.011286,21.373091,3.92,0.459853,5.999227,-0.764553,0.297708,-0.566272,0.476422,-0.027722,-0.050326,0.022603,4949.591726,9609.868628,311.560512,12.665956,34.555708,0.246698,25436.53649,-70.576803,3,5,0.761396,0.351672,1175.981201,1.381628,-0.350401,0
791,500.343891,25.494243,305.930639,95.991851,3.660633,0.401773,10.321783,0.879449,0.348987,0.339176,0.448451,-0.006139,0.005367,-0.011506,3403.217126,8647.773889,504.588736,12.250654,59.446792,0.443797,-13752.26709,148.598928,3,2,0.684335,0.320144,1177.504639,1.442174,-0.319196,0
799,325.665158,11.210399,99.741523,24.292708,3.348416,0.663189,4.243091,-0.881619,0.439671,-3.232224,0.44823,-0.050848,0.044489,-0.095337,1228.064278,12858.98265,453.610357,12.099843,29.149826,0.203698,79542.1903,95.948491,2,5,0.679174,0.288974,1179.566284,1.572617,-0.286161,0
801,492.807339,22.500601,293.673627,76.576549,3.605505,0.452869,9.064058,-0.050658,0.387434,-0.729343,0.429629,-0.03978,0.026874,-0.066654,3410.534558,20961.00622,880.553054,12.278822,89.915647,0.407697,9910.772636,143.47068,3,2,0.692553,0.344854,1178.003784,1.47828,-0.351938,0
788,364.52,15.593185,88.050905,23.999381,3.407059,0.565352,5.984584,-0.444275,0.382104,-2.212737,0.494873,-0.042031,0.020366,-0.062396,1946.444553,22351.5394,611.754652,12.806248,37.439808,0.279273,-2294.691704,97.00712,2,7,0.765616,0.352035,1180.808838,1.671163,-0.351168,0
800,411.258929,15.7205,269.186014,53.024534,3.950746,0.597632,6.006464,0.193986,0.45209,0.233761,0.470937,0.025651,0.030336,-0.004685,1567.882749,15017.91465,743.132004,12.332793,45.863422,0.255243,-18025.58122,64.496968,2,7,0.71411,0.284176,1179.482544,1.574224,-0.282291,0
803,740.333333,23.311479,301.331706,220.366503,4.261261,0.501975,9.053668,0.932554,0.480177,1.820974,0.524972,-0.0233,-0.0113,-0.012,4088.988031,8103.624633,455.936496,12.535302,62.385439,0.384438,-3700.79408,64.157537,3,2,0.727243,0.401454,1177.403809,1.398069,-0.401603,0
814,491.654723,17.730944,202.964246,43.299434,3.644951,0.550098,6.784408,-0.292766,0.429341,-1.135268,0.504661,-0.017724,0.006336,-0.02406,1833.92113,16285.63627,485.441905,12.411138,51.63651,0.317662,-1034.255159,25.017954,2,5,0.755591,0.339802,1179.200806,1.573648,-0.342468,0
811,277.808696,27.04213,119.396832,102.2532,4.182609,0.493266,10.892634,1.169918,0.496859,0.160911,0.455956,0.022873,-0.077157,0.10003,169.15221,7913.477182,475.530103,12.101278,58.369453,0.36728,11828.41055,114.955652,2,3,0.762572,0.345776,1180.587036,1.573075,-0.348788,1
819,204.217617,15.428705,302.282387,43.723356,4.212435,0.58389,5.787208,0.046212,0.460878,0.093982,0.437217,0.028892,0.032656,-0.003764,285.706821,9824.678164,590.605882,12.256598,48.654772,0.239417,4206.900379,151.828982,2,6,0.569865,0.283478,1180.291382,1.564174,-0.282738,0
822,297.630517,15.809821,227.107243,51.42051,4.006305,0.583445,6.151196,0.17024,0.463909,0.433477,0.474468,-0.007914,0.001706,-0.00962,447.747143,11409.73887,588.915082,12.243565,38.440975,0.229363,7580.909127,113.820351,2,7,0.725902,0.334155,1181.174194,1.59083,-0.336669,0
810,249.3125,17.683734,164.372528,10.244953,3.375,0.665418,6.677392,-0.785473,0.44795,1.431631,0.403719,0.093908,-0.133134,0.227042,878.597738,6217.798843,302.042253,11.296813,22.255905,0.210754,-3035.532231,189.358921,2,4,0.684466,0.294156,1180.838867,1.60818,-0.314724,0
821,514.575758,16.251748,202.569019,39.317957,3.9,0.58981,6.207445,-0.063067,0.427875,-0.73122,0.518775,-0.020858,-0.0178,-0.003058,1969.956781,12037.36289,714.644416,11.532279,31.10487,0.287864,3139.231702,2.935506,2,5,0.759584,0.342211,1179.258789,1.565299,-0.346024,0
824,621,20.993936,139.165871,42.693839,4.260563,0.473386,8.264678,0.305398,0.408873,3.050597,0.493312,0.088894,0.032613,0.056281,4705.542986,12638.1943,335.611324,11.723011,57.690093,0.310879,530.741274,-41.933187,3,7,0.749873,0.315397,1176.516357,1.379948,-0.313374,0
835,291.925,17.669454,301.025905,29.136705,4.225,0.551761,6.633901,-0.319369,0.370636,0.024579,0.723235,0.126435,0.057818,0.068617,2932.858546,35369.95272,2013.70361,13.176932,176.707378,0.387772,-4584.329712,230.924037,3,2,0.727317,0.350085,1178.481079,1.50069,-0.348094,0
833,271.318182,8.997505,136.378981,11.671636,3.761364,0.69372,3.423509,0.369165,0.446838,0.184537,0.348517,-0.00299,0.032786,-0.035776,989.555206,3934.561289,180.541859,11.19782,9.445789,0.146228,5592.280439,168.818616,2,5,0.669384,0.297176,1181.242432,1.606312,-0.29997,0
847,406.917379,20.983077,96.920763,80.406985,3.737892,0.481922,8.140218,-0.201047,0.443676,-0.575152,0.517353,-0.000716,0.012739,-0.013454,2416.745082,27603.74391,564.774093,12.861016,94.861707,0.350235,-10570.98248,94.019559,2,4,0.757488,0.333085,1179.258789,1.558109,-0.332367,0
844,162.276596,13.578243,286.074201,20.300586,3.446809,0.576918,5.135884,-1.303048,0.404155,-3.74306,0.592242,0.010903,0.099788,-0.083732,109.715441,13748.73965,499.122307,13.130952,64.870247,0.261313,-3402.799969,230.322586,2,2,0.310489,0.358441,1180.786499,1.561052,-0.367357,0
855,234.866324,16.1721,303.570901,65.903039,4.197943,0.538362,6.125986,0.180504,0.473527,0.434869,0.489056,0.011626,0.00789,0.003735,379.959151,13056.64763,750.483268,12.524763,69.943008,0.285325,-442.967933,163.578888,2,2,0.605913,0.30666,1180.932251,1.55328,-0.311135,1
846,271.172043,11.688939,175.104303,11.06937,4.537634,0.639157,4.416384,0.246731,0.4239,4.161562,0.417489,0.068733,0.010142,0.066404,1312.610555,3468.613086,257.32834,10.452905,12.889969,0.186375,14343.71477,175.633208,2,3,0.722077,0.331593,1181.675171,1.585294,-0.330849,0
868,308.982792,17.457196,251.830724,71.481386,3.874761,0.491112,6.627799,0.110744,0.433573,0.502922,0.554708,-0.002033,-0.008284,0.006251,850.770095,20025.5252,672.546444,12.469367,73.857299,0.295579,8579.102145,76.530869,2,5,0.716641,0.303992,1181.164429,1.560891,-0.303886,0
853,492.24,13.242151,142.315629,200.951227,3.96,0.556215,5.10112,1.183784,0.573375,4.801529,0.898867,-0.022726,-0.017883,-0.004844,1932.319613,3077.521899,138.673849,11.42649,10.816832,0.197323,2438.744521,-16.493735,2,2,0.752394,0.374221,1179.544067,1.557909,-0.371841,0
862,193.110169,14.302287,291.919867,38.536224,3.771186,0.548388,5.38029,-0.450298,0.442416,-1.054935,0.476083,0.012826,0.046177,-0.033351,252.771226,15336.36777,718.916078,12.605789,71.944265,0.287921,-3485.241049,195.550461,2,5,0.453973,0.330901,1181.266602,1.54969,-0.330243,1
854,317.398844,20.204649,85.026691,72.399819,4.169557,0.404497,7.824895,-0.067281,0.438437,-0.508085,0.561093,0.057652,0.053685,0.003966,2338.609695,13958.35958,591.848483,12.501539,79.156519,0.3816,14772.74762,111.537724,2,7,0.738313,0.316082,1179.656372,1.558112,-0.31627,1
913,310.938676,18.63486,270.061647,54.083594,4.148432,0.510261,7.159074,0.327827,0.447851,1.489429,0.526516,0.046269,0.00585,0.041094,2549.253239,12356.16997,649.484243,12.13975,64.70575,0.324133,14203.1367,123.595692,2,7,0.684207,0.309742,1181.02356,1.557842,-0.309374,0
867,289.37037,12.859706,105.859998,17.096866,3.722222,0.64108,4.967115,-0.415415,0.3907,-1.467109,0.442135,0.058226,0.147922,-0.089695,2195.855888,6187.710063,996.294359,12.138364,23.027833,0.285304,-3086.953953,183.639543,2,3,0.743234,0.322458,1182.543457,1.611788,-0.323858,0
881,375.140244,12.22048,103.586141,34.354462,4.069106,0.586738,4.699031,0.362344,0.450348,1.37411,0.462959,0.040583,-0.017992,0.058576,912.685501,6273.669961,452.511848,11.667089,25.635791,0.221201,-11909.12954,9.966937,2,7,0.657534,0.280065,1182.648438,1.580739,-0.274895,0
894,227.342995,15.085574,232.424369,29.772737,3.971014,0.616925,5.771709,0.064499,0.454254,0.173984,0.469884,0.021088,-0.000556,0.021644,559.029574,18788.623,460.979609,11.955428,36.671624,0.253798,2188.258203,104.303423,2,7,0.632143,0.283793,1181.866577,1.553664,-0.281962,1
896,325.977143,20.127829,278.404431,66.332433,4.36,0.514132,7.788699,0.644247,0.485327,1.717118,0.517855,0.040597,-0.028251,0.068848,1718.14706,13720.54637,793.123825,12.498599,57.148498,0.307973,-17171.22296,15.197659,2,2,0.698131,0.307497,1180.733643,1.556422,-0.30824,1
897,242.850482,18.638676,135.758026,39.266641,3.702572,0.566424,7.388865,-0.419527,0.43735,-2.195697,0.552684,0.006711,0.070954,-0.065022,1885.292555,10650.5574,1151.54288,11.869706,51.988639,0.337659,9802.476074,85.138597,2,7,0.679804,0.273399,1181.064087,1.557058,-0.272587,1
883,381.895652,16.182683,270.86563,34.093823,4.208696,0.497559,6.097158,-0.022864,0.412701,0.263032,0.442367,-0.029239,-0.037136,0.007897,1833.844646,6864.953372,536.612356,11.896702,29.036432,0.237027,-35202.01867,57.867071,2,2,0.768448,0.356556,1182.812256,1.593111,-0.358815,0
